symbol,name,contractAddress,balance,decimals
Verizon,Verizon Metaverse,0xb7de3bb824a17e309134d913f354d29a04fec457,767387143.779415173800484933,18
BABYETH,BABY ETHEREUM,0xb815d2f264ab977676238ccf3a80458d9e5a502a,4000000000.0,9
TIGER,JungleKing TigerCoin,0xb83c27805aaca5c7082eb45c868d955cf04c337f,1000000.0,18
Arb,Arbitrum,0xb8d36015ddc669557d424121ce21ba1dcf7a0860,767387143.779415173800484933,18
TYRANT2.0,Fable Of The Dragon2.0,0xb903659ef6916a6a58cf10aaa22c51b98dc65323,55483957604.456592795796642943,18
Zuck Bucks,Zuck Bucks,0xb90d0cae4048b48ad9e31cd14f1c9849eae4d114,767387143.779415173800484933,18
ETHH2O,ETH H2O,0xb9290515a4bd65cc1b818b9db704eda797cf5194,50000.0,18
PWR,PWR Crypto,0xb9cd233f617b2537c4a4858b5cdce55c8e0e8056,1000000.0,18
XDB,DigitalBits,0xb9eefc4b0d472a44be93970254df4f4016569d27,26544.2415331,7
BAL,Balancer,0xba100000625a3754423978a60c9317c58a424e3d,0.932065903445280347,18
JESUS,Jesus Coin,0xba386a4ca26b85fd057ab1ef86e3dc7bdeb5ce70,103177263.52097574,18
GOODBYE,"Crypto is over man, Im out. Goodbye everyone, was nice meeting you all and learning about whatever you think. Good luck on all your endeavors.",0xba49229ef466a7e367d65b0c52109ed0c77019b1,690000.0,18
HONEY,Honey Hole & Honeypot for Ben.eth,0xba4bafe454040ff73d07a7ca8a07c633c216f777,65000000000.0,18
bkex.com,BKEX.COM Token,0xba5f00a28f732f23ba946c594716496ebdc9aef5,2018.06110000000008192,18
HSF,Hillstone Finance,0xba6b0dbb2ba8daa8f5d6817946393aef8d3a4487,1.0,18
YGO,Yu Gi Oh,0xbab6f30c81209433a3ced28ca8e19256440547d9,30.0,6
DPEPE,Dollar Pepe,0xbab7fa15053b23514daba8e3579ee7b3580791a3,20000.0,9
BAD,BAD,0xbad0bc0c01bd10575f6a071aabe52621c3571004,30929369657.263814937640098235,18
daiblack.com,DAIBlack.com,0xbadb4170cd3309680477fc81d527101cbb4000ee,150.0,18
EG,ElonGate,0xbaf5065510c934425a8c9b99a2e5ca3dc894992c,2000000.0,9
AXS,Axie Infinity,0xbb0e17ef65f82ab018d8edd776e8dd940327b28b,0.019837333862328903,18
FLASH,Flash 3.0,0xbb19da2482308ec02a242aced4fe0f09d06b12a7,420.0,18
Nintendo,Nintendo Metaverse,0xbb3d33753d83bc203b6a6395a7b271a2e88d7716,767387143.779415173800484933,18
WINM,玩尼玛,0xbb6e1db600a1d2ef8b032a04db587e1494aca76e,210000.0,18
é山Я,é山Я,0xbb6f7c9756eb72dc7c0cbd5f11639c9b7ae716fe,59155034.940648024,9
PUMPTOBER,Pumptober,0xbb8c50d286198521ad771ee0d0b324bc77914b01,100000.0,18
LS,LuckSwap Token,0xbb9d8a6607de85925f222b047d063a0f410199b2,1000.0,18
BPRO,B.Protocol,0xbbbbbbb5aa847a2003fbc6b5c16df0bd1e725f61,0.00001574136771219,18
LRC,Loopring,0xbbbbca6a901c926f240b89eacb641d8aec7aeafd,1000.321920450685440721,18
404,ERROR CODE,0xbc2e985fdf75c15ec128f660c8a094f2e235c498,101000000000.0,18
EPASS,EPASS Protocol,0xbc36b87bcc0b4c0c45f1a1ba53f07d52e00d7507,1000.0,9
MARS,DogeMars,0xbc5806e0ba1661c659b8bd4e788df28f2ee36e2f,1000000000.0,18
DOD,Do Or Die,0xbc64c9f8cc46ecfddc8e21c5b177a465791ff9ad,30628.22368488,8
GM,GM Wagmi,0xbc7250c8c3eca1dfc1728620af835fca489bfdf3,0.90271646,9
SOCKS,ITS JUST SOCKS,0xbc847f439098ef7f9b44c8ea5f68138560060cac,10054709219166575.473803267,9
BERC,Fair BERC20,0xbc8e35221904f61b4200ca44a08e4dac387ac83a,105000.0,18
Twitter,Twitter Metaverse,0xbca74f0793ec7c64c69a522b806ccd23c2a2009e,767387143.779415173800484933,18
Bentley,Bentley Metaverse,0xbcdc4faa88071cbb7dd9820cc781fe98f23cc65b,767387143.779415173800484933,18
RDOGE,Red Doge,0xbce821e0cab738f3b33f5063077500635cd8133e,699037.758982795500365118,18
LUNA,LUNA (Wormhole),0xbd31ea8212119f94a611fa969881cba3ea06fa3d,5.0,6
NFTSNIPER,NFTSniper club,0xbd462eaade0fc34afada2f50fec3a737800bc7cc,1481788568.9781426,8
PPLS,Pepe Longstocking,0xbdbda38e3aa4216408b2d39fa6fbd17bdfe9af08,51000.0,18
EBK,ebakus,0xbddab785b306bcd9fb056da189615cc8ece1d823,833.822272375943762876,18
BEAM,BEAM,0xbea11ab586723fda1dd32c6a37796912ae51dbe0,3734181793.250452069892213215,18
Instagram,Instagram Metaverse,0xbf453fb607c37d97a8e57d5081bd572b02b1460a,767387143.779415173800484933,18
ETHMNY,Ethereum Money,0xbf4a2ddaa16148a9d0fa2093ffac450adb7cd4aa,1000.0,2
ALT,Alt Universe,0xbfa3ef564e1193bef6ce06ca31677dbd09b99d0c,2999.0,9
BIAO,Biaocoin Games,0xbfdadf21a318d1896c8281033ebd56a31d8f8321,47545603629.947984530886211485,18
COMP,Compound,0xc00e94cb662c3520282e6f5717214004a7f26888,0.001605948604443429,18
WETH,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,31.118770905733454055,18
Shiboshi,Shiba Eternity,0xc03f81cd18266eb7a4781b6a0f2a2a05401e840e,1159617646.883316960688484001,18
DOTC,dotc.pro token,0xc0748cf90e231b8f21f75b7ad69732f19c76b751,10.0,12
Visit https://usdcoin.finance to claim rewards.,$ usdcoin.finance,0xc07d836c2615f78da2e1f2ae435bf5a9ed4e83c2,1049.0,18
YOLO,Yolo,0xc07e9abcbd24b8bf4311f6ce938a3baa11da75e7,15760581065.182187585792604422,18
all,all Protocol,0xc0803d6cfee958a565436d43940450937a2acea4,100000000.0,9
Shibindia,Shibindia | t.me/Shibindia_community,0xc0b7d57d9a610545b5f531de00d8b7ca91029829,94854357270807.19914561,9
LEGO,LEGO Metaverse,0xc10b41f4f93d438d3cf214633d7a9fe7fcda9317,767387143.779415173800484933,18
KICK,KickToken [old],0xc12d1c73ee7dc3615ba4e37e4abfdbddfa38907e,888888.0,8
PMT,DAO PlayMarket 2.0,0xc1322d8ae3b0e2e437e0ae36388d0cfd2c02f1c9,0.0011,4
ENS,Ethereum Name Service,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,1143.544204434688311296,18
CBC,Cbc News,0xc1c20666825879ec88f3e1a163dfb508c956e340,232756622.045008174,9
ZERION,ZERION,0xc1d76343665a115d895b1c5a5b5fb1726c8a453a,37485857750.856704918755606202,18
FIFAmini,FIFA.win,0xc1f5ba8bab3ca299f9817876a6715627f9e2b11a,20180.614,18
Mino,Minotaur,0xc1fc72a5f863aa76ed8821782e539c40fbf22577,41999334.980342218797262267,18
Porsche,Porsche Metaverse,0xc2084aaf8db8ebf553f3aafa8c94b8d4ac2afe6e,767387143.779415173800484933,18
ROCKET,Rocket Raptor,0xc22501e408702a6b26884f38b6c16ffce0251b5f,42069.0,18
RUBB,Rubber Ducky,0xc274f747a8cc71f5820eff3e8a38599563bdbd58,10000000.0,18
VMRF,Vitalik Mr F was here,0xc28b054b89c437525cc3223ceeca5a7a2dcdb18d,17119811750.801833669456822036,18
SC,Smilecoin,0xc292de14f38636b6415fb5014edc3a859e2607a3,10000.0,18
DAPPSAI,Dapps AI,0xc2ce46e43d84320e99f8f8d23a63b65a100e78b9,3452535.127811126497096282,18
BITCH,BitchCoin,0xc2d2c2203ffd2c96afab056f3b6cd51ef5780a43,15903389480717.513199975756853381,18
KUKU,KuKu,0xc3071803b9d23460820b516673fd3cec0415d0ed,10000.0,9
betbeb.com,启动公链,0xc30951ff31c04a47b26ce496b0510a3b2d709e92,88888.0,18
TED,Ted,0xc30bfd12e5c88e2f61b616ac0923fa634dae9cb9,1000.0,9
WW3,World War III,0xc32be8438ceaf8d31cb072339e344492acb5ecf7,10000000.0,9
ERC20,ERC20,0xc3761eb917cd790b30dad99f6cc5b4ff93c4f9ea,100000000.0,18
bDOGE,Billy Doge,0xc3da77abdf7fa606b5f1d4e0c0b93dc02042561f,209090909.07,9
STRUCT,STRUCT,0xc3dac003551f02dae9d479f3dc9d62b8c15cc891,722500000.0,18
SEGA,SEGA,0xc43fec97b2a8d5940fa6802be9031274c3f5c067,227158544.808096280091774569,18
DEVPEPE,Devil Pepe,0xc4dbf1f1b2d4e143b5a8311d2f618df922cdbbac,9999.0,9
HOP,Hop Protocol,0xc5102fe9359fd9a28f877a67e36b0f050d81a3cc,1.0,18
USDT,Dark Tether,0xc56ac4ec9cd2af390d52ee4c960ad905cdb079d8,100.0,8
CAGE,Cage of Shibarium,0xc56e564c488b0a0db59072626ce9dea38cea2972,50000000.0,18
Costco,Costco Metaverse,0xc5a722ff544360aedc2661756349f5a217f3c2c8,767387143.779415173800484933,18
VictoriasSecret,VictoriasSecret Metaverse,0xc62c1c4e4bf1901a59cfb39208198ce69dc6918d,100000000000000.0,18
BEC2,Bitcoin Ecash 2.0,0xc67a81dc82760df3c1b0a96a67f4d38166557487,60298.0,18
Vision,VISION,0xc6acc598f89453aa69736d6425155677558eee45,295769834785.617967955344040815,18
OG,Omise Gangster Token,0xc7665729dccff66f8f1b8676434f0ae4a9bfe511,3.0,18
PANDA2.0,Panda 2.0,0xc7a1c20971e55b44a94ceef7228fc3fbf1c8f66c,5000000.0,18
SUSHIB,SushiShiba,0xc7c24fe893c21e8a4ef46eaf31badcab9f362841,14236.640255268,9
KDA,Dejitaru Kaida,0xc7e2dc01222c273e3807c88dd2fb9f14ead47335,39166821742.560221932267745681,18
EGG,World Record Egg 2.0,0xc8637d0d5b94591e273e866d8c30a99443079322,702052.3022928480625775,18
FEET,FeetCoin,0xc87792f604e7cfe3cf28ad774db9fbf7bd52d4a4,46205378.93,18
TYRANT,Fable of the Dragon Tyrant,0xc8cd18a93bd4f605919c35479b3a167c8004ddfa,1000000000000.0,18
DZOO,Degen Zoo,0xc97d6c52f3add91fa1c5287a453d7444aecbca83,0.01,18
McDonalds,McDonalds Metaverse,0xc997318fc52aa66b0b5118f437322c52386cc9e0,767387143.779415173800484933,18
Bvlgari,Bvlgari Metaverse,0xc9f2f80f2b748522427e1810587bd2f822e78eaf,100000000000000.0,18
ALCHEMIST,The Alchemist,0xc9fe109605cc007a87b7a2b6c6e8aebe0ba2e7b7,20000000000.0,9
DragonBooster,DragonBooster,0xca61eae44ec43c3906564ed747499c20808a82ab,100000000000000000.0,9
TESLA,TESLA Metaverse,0xca72d8969705c201d0166ae7fce415dc1f7450ec,767387143.779415173800484933,18
NOOM,Moonies,0xca78885ae4d9600562e6175ba81673f6684620b9,6407984.595271453,9
LZERO,LayerZeroToken,0xca8a414f170bc635f7bb21af7951922fa33a82b0,274706.979239050918609542,18
CACAO,CACAO,0xcaca0e4f24229803e06d8baa7b01d5284665d240,10926497811.583721434630503866,18
GEN,Generational Wealth,0xcae3faa4b6cf660aef18474074949ba0948bc025,6969696.0,18
SHIBAINU,Shiba Inu,0xcaf39fd707e98c27bed01694f91e98937ec1dee4,50.0,18
CAFE,CAFE,0xcafe35134d48ac59282219b936732abaf015a9ed,4637311870.51203062104522787,18
CTH,CthulhuCoin,0xcb45625572253036e3e580702c9ce0343262b381,150000000000.0,18
SEND,send,0xcb89704b3068552b18cd4b8ef3da474baf13e7a1,300000.0,9
BABYSHARK,babyShark,0xcb9a6d2d74c705300f98b89c99be7927e8bb3ea7,80000000000.0,18
DegenAI,DegenAI,0xcbad1de3cd18c93fe45fe63e1b4dfa28f0f0a6d5,8888888.888888888,9
X,10x1000x,0xcbb257f519e00ac4710b3775744cbe30d78faf00,10066666666.66,18
BITS,Gridcraft,0xcbc6922bb75e55d7ca5dabcf0ea2d7787fd023f6,9650.162287970560900047,18
ROOTS,ROOTS,0xcc7d4c901f08bae04ce7d440eb1d70e1a23a8135,18739017442.834223210635190418,18
Peace,Peace Dao,0xccce31395747c689667670e2993538c2a9cc10db,767387143.779415173800484933,18
STARLINK,Starlink,0xccce781464a1eb20317786ae914c3601ce9e0848,32720028732.529205830997023869,18
Las Vegas,Las Vegas Metaverse,0xcd6c67a2f4313039672b5ba6181112f5de43f779,767387143.779415173800484933,18
HPEPE,HexPepe,0xcd7cc75cddf92f52d5e14bca525a9b5c0933e856,500000000000000000000000000000000000.0,9
HUR,Hurify,0xcdb7ecfd3403eef3882c65b761ef9b5054890a47,3162.5,18
This token holders can claim reward token. Please Visit https://aatu.site and claim rewards.,(aatu.site),0xcdbd4089c2f98da715e52127680f87afdb183a2e,30920.831491464055764684,18
SWD,SW DAO,0xce262604f57d9ede693c077d0c2288b40bc9d0b6,20000.0,18
Mfers,Mfers Coin,0xce4fd7ea4c894ed145ecb996a79c336f3a279334,767387143.779415173800484933,18
JPMorgan,JPMorgan Metaverse,0xce5de98e78ab69baae6b118aa1edf73494a2ea17,767387143.779415173800484933,18
MIRA,THE Miracle,0xceabb6c3bd36f3137ed58ad62a4eefb2e6dadada,70000000.0,18
FLORK,Flork,0xcec602c8a756d10e9a61dcc0ed68b4500e8dca01,80789.01653453,9
DOLLAREUM,Dollareum,0xcee7fbc182648dbc99866785d210165ef4610287,19999.0,9
fsec,fucksec,0xcf6c1ae121eaf89616c07fb264be0b5fd8ce02cc,1050000000.0,18
nun,NUNCOIN,0xcf7b9d9cc5e82917cc4e27a05acf7f23f85864e5,630000.0,18
zOS,zer0,0xcf7f2882aa61c9289694b0c4587e2dc79a3fac10,1000000000.0,18
PEPE,Pepe NFT,0xcfc052ee9854ecf1af40f2415af768c8d8dc85fe,5075164339747.872541443505336992,18
BDE,Big Dick Energy,0xcfdbc68c85d5db6a902353307e83a1f7d3cf458a,69.0,18
DUDE,DUDE,0xd00de03f88d3352fce1302e7554cd199a5571d64,24985598887.238977747180604542,18
EMO,EMO tokens,0xd037a81b22e7f814bc6f87d50e5bd67d8c329fa2,722.411475753161095258,18
GUDETAMA,ぐでたま,0xd041f19843f490ac1344f34e86f88d6fc17f1889,69.0,9
DEGAI,DGNAPP.AI,0xd068c7c941fbbd2300cb2f1841858c2643722dc7,500000.0,18
FOLD,Manifold Finance,0xd084944d3c05cd115c09d072b9f44ba3e0e45921,0.001,18
CRYPTO.5,ShibaFlokiSafemoonBabyDogeSaitamaKishuCultPepeTsukaAkitaEmaxMononokeShinjaKishimotoPOMMongEverriseGMEDogeElonMarsBoneTarareumLillieFinanceGroveWagmiOptimusNFAIEtor0x0,0xd0af9cb063251540a5c71e87d11301a7dcbb295d,29.30018064,9
POP,Popcorn,0xd0cd466b34a24fcb2f87676278af2005ca8a78c4,25.0,18
DODO,DODO,0xd0d0aad85a7b682b609ce83e33502e124eb8f4ae,25577358371.482405899490602467,18
FZB,FZend Blockchain,0xd0d5dab67e8470b785b9c19b11d831a3b07d3709,53.0,18
NIKE,SneakerHYPE,0xd0f1313ad2c21810374f4aeeb256afcd03c428bd,23578167.212860930880701655,18
QUANT,QUANT,0xd15ec2664f809fc8bdcd9ec49e59e8c435cd5344,1.0,18
BullRun,BullRun,0xd1689132dcc04406c9c98a8d555f452c8a96c8bd,930000000.0,18
ShitGod,I will poop it NFT,0xd1c0bd9698488de920dcb0e4393efb78715f5ca5,20000000000000.0,18
GALA,Gala,0xd1d2eb1b1e90b638588728b4130137d262c87cae,3386.9461755,8
Visit [aave-sr.xyz] and claim special rewards,aave-sr.xyz,0xd1e61fcb6e26d4deffa77f21cc5b581c3afa95e2,920.8164,6
MetaMask,MetaMask Metaverse,0xd226124f8b0c6741e25e814c2bc3ac61cb51b28e,767387143.779415173800484933,18
PONZI,Ponzi,0xd227f62e2f71ae8121313fe85fc9bbdbbf6155d8,100000000.0,8
Procter Gamble,Procter Gamble,0xd257344cdfc90653e53850ee29d66213f5f9c5df,767387143.779415173800484933,18
TARD,New RetardedDAO,0xd25874eb7a2e17125653376ffe805ee46dd643da,35006942.0,18
OMG,OMG Network,0xd26114cd6ee289accf82350c8d8487fedb8a0c07,123646.253428532080615067,18
donotbuythiscc,donotbuythiscc,0xd26ecfa71478929e210b969e7f91e8e682000e4e,10000.0,18
WLUNC,Wrapped LUNA Classic,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,1.0011,18
HORUS,A New Kingdom,0xd2cd46c8aa8319ee63200ce031dfa846a022102f,71717717.0,18
Nike,Nike Metaverse,0xd2f91aafce21131173a6efbc9801445be0b71c71,767387143.779415173800484933,18
EGGS,Eggs NFT,0xd3098e321e7bb2731b52d9101ee6ffc4868a01b5,10002783301.585557996574454961,18
PEPEP,PEPEP,0xd33830fcc5e434dbb4eff9d5348d74ee2cbd505f,47644807.84774132364907842,18
NUTS,Nuts,0xd352745ed9961e451455011ed9fd7054dcb924e6,1.0,18
UNVX,unvaccinated sperm,0xd3997d2c5fda8bdf6710ccacff1985547f204f5c,493003822427.644552503703182636,18
MWORM,Mouseworm,0xd3bd931284a906a3a0bfffd711c4842a563d08c6,110000.4,18
Nikeland,Nikeland Metaverse,0xd3bf5b01aed2546645708ccbfc1ac0753089eaec,767387143.779415173800484933,18
GMM,GAMMA,0xd407a9e8d4adda53c1023bf6d5c73f96ed60e826,20719268170.621957022015271845,18
MONERO,GucciRolexLamborghini1000000Inu,0xd43b48d580ec403a68480325db9d0ecd1270db76,4900.0,9
шайлушай,Real Smurf Cat,0xd4805f74afaa0544a7c295535218db32f8b2964c,4489806013.073729162665612884,18
DairyQueen,DairyQueen Metaverse,0xd49717013d7d752b457e603ef6fca7f0cddb1745,767387143.779415173800484933,18
ELEC,Electrify.Asia,0xd49ff13661451313ca1553fd6954bd1d9b6e02b9,16763.89877,18
PPLFROG,Pepelefrog,0xd4d13fa5c304d9be254c8d48c630334dd12ae5df,100000000.0,9
BULLEON PROMO,Bulleon Promo Token,0xd4de05944572d142fbf70f3f010891a35ac15188,365.0,18
Veritas,Veritas,0xd521991114839828f22f061912c9d5762cbf5511,199999.0,9
MEME,Degenerator Meme,0xd5525d397898e5502075ea5e830d8914f6f0affe,0.00002916,8
NUCLEUS,Nucleus,0xd56736e79093d31be093ba1b5a5fe32e054b9592,57417302.988420877,9
Spider,Bank Of Spider Man,0xd57d34e6e654a01085cf99c730069c30ed62ec7f,4667143068044.706846851503500163,18
DBP,Dont Buy Pepe,0xd5987bc368c43b915a04c735e760e5ed9c9baf1f,99000.0,18
BABAPEPE,BabaPepe,0xd5b667258ec77b976e5d571cf6792b75cfca4e68,25000000000000.0,18
SHIBONE,SHIBONE INU,0xd5de579f8324e3625bdc5e8c6f3db248614a41c5,10159457.55691678,8
shibo,SHIBO INU,0xd5dee004ac366dda5e5475ef98d46adaca8701e7,11035554219241709.503963155,9
WALLE,Wall-E,0xd5f4edceb730175199ab481e83e68f496b22cb7a,300000000.0,9
ROCKX,RockX,0xd6432c0c97bb7fe2727c821c1331c462fdb21440,104880.470240535426183516,18
CRO Next,CRO Next,0xd6716b294d13b0f2536590154f4d323bbe716c6b,2664.0,9
FIONA,FionaToken,0xd69c2c6704acfa52bf10d44bf6cb5b941b590e84,4791513514.227662968339456458,18
CRC20,TestCRC20,0xd6c60ca9634879fffa1ecd9c6d6119eb997fb431,999990.0,5
GTL,Gauntlet,0xd7390cde2eeea6983182154f34b8c85cbc50c125,6111615.211670295956398882,18
Dx0,Dx0 PROTOCOL,0xd73d9dfd3f2e8c2b5466b9cd1ae2a515953702ce,6662729.036292034,9
Roit,Roit Games,0xd7d65281b21d4ad4f37280d1b9f774577c5d0a7e,767387143.779415173800484933,18
DOGETOOLS,DogeTools,0xd7e54ddc5855a06bcbef61cce080004da7061198,79673085.603978220818696028,18
LILY,Good Frog,0xd841382aac5782fd9c6a516d6b752ee8e6527559,9999.0,9
Botto,BOTTO,0xd8827e4507e554b05c87c3cba9f7520d34ba790c,18128186.207228124486624936,18
REFUND,RefundDAO,0xd8d5015f9e59411299c2efb00d449dd1f2112069,634936760.29867425,18
VITALIK,Vitalik Buterin,0xd8f1932f0ed2864e1770e704c2825c37417466bf,1000000.0,9
MDOGE,Mango Doge,0xd93b88fbc8bc392523a94a086576c73bb8d305b9,680000000000.0,18
BINO,BabyDino,0xd99f9c336e486b83397ad68d44b54bd32ab2c0a3,77506039177.931580105798198163,18
FGP,FingerPrint,0xd9a8cfe21c232d485065cb62a96866799d4645f7,10.0,18
FTTC,FTX Classic,0xd9f6724f250f4da8453e3dd97d718872bf72c1da,3200000.0,18
USDT,HarryPotterObamaTails10Inu,0xda1e6ebc3350c132c4199435f586ae9a32b14781,10000000.0,9
APE,ApeCoin,0xda311c916277b9990d2e614e842f4c091ce9afe0,767387143.779415173800484933,18
PulseSwap,PulseSwap,0xda7aa2df4c75fb012201c312a120699d0f6f68e8,39248.748582138,9
Starbucks,Starbucks Metaverse,0xda9ea7ada833f47831101a4cab0d16b7dc872724,767387143.779415173800484933,18
USDT,Tether USDt,0xdac17f958d2ee523a2206206994597c13d831ec7,148.461433,6
ADAPAD,ADAPad,0xdb0170e2d0c1cc1b2e7a90313d9b9afa4f250289,383.6219022531393059,18
JOT,Jury.Online Token,0xdb455c71c1bc2de4e80ca451184041ef32054001,1.5,18
NCR,Neos Credits,0xdb5c3c46e28b53a39c255aa39a411dd64e5fed9c,1.0,18
MBK,Metaverse Bank,0xdc1b3fa482d732a86163b895cfd887b644d27012,127500.0,9
BYAI,BlueyardAI,0xdc4d8a6e0c2c43f75875bf2c7e3a1e8423b145e2,10000000000.0,18
Doodles,Doodles Coin,0xdc6e86263dbd984e72fc8a14cfa393d61c3d2cec,767387143.779415173800484933,18
JEET,SUPER JEET,0xdc812542793be36bc44e856abd832fa5e49b47c3,420.0,9
MARBLEX,MarblePix,0xdc8a883dd8e0e3b90cf45aee0acb3ad26b70696a,574588036.876799323602991408,18
Ubisoft,Ubisoft Metaverse,0xdce8b8bd8889ae97933f9bb33632bb4b2b763bb1,767387143.779415173800484933,18
Bugatti,Bugatti Metaverse,0xdcfc6df4200e72e4d82522185fad40982e22c370,100000000000000.0,18
NVIDIA,NVIDIA MetaVerse,0xdd28b7fd7780e9388582af20e5247e1dcbac8ae9,767387143.779415173800484933,18
Capcom,Capcom Metaverse,0xdd7a3a90216a422812f8d354792cc0d6e058c77d,532320886378.668657043467769842,18
KNCL,Kyber Network Crystal Legacy,0xdd974d5c2e2928dea5f71b9825b8b646686bd200,700000.0,18
ETH=BTC,Ethereum=Bitcoin,0xdde22a138a209d399dd906ca94bc3b39965985bd,9400000.0,9
BSAFEREUM,Baby Safereum,0xde0bda4693cdd2a7f24c231ba88b51058ea6b4d6,46696136464.040337907233211538,18
JEWS,HOLOCAUST,0xde1d324863dd2349850e6c8d685b8111aabb7cd1,921.0,18
OPTIMUS,OPTIMUS,0xde566f1c6ef8cb3fee25b7669b05f2e279546f6e,159618081.918661395,9
Fortnite,Fortnite Metaverse,0xde6adf6276add37b4f6cb1cd3ba6d2592e96da24,674417733819.956730768260969021,18
Oilysirs,Oilysirs,0xdeea2f4c073ecdb89f2ac6604114b1db0bba8ef7,487882048.71621344,8
COW,CoW Protocol,0xdef1ca1fb7fbcdc777520aa7f396b4e015f497ab,1.0,18
𝔾,𝔾,0xdf0c9b1e0584743c2ddf61a29b3ed064ccf955ad,50000000.0,9
EDNA,EDNA,0xdf2ff1c9ef785ca403a0b2883f7a30c55de4903f,541576313.257405357231532538,18
Degen,ultrasounddegenmoney.eth,0xdf66b9727553fb9bfa417699cb8f60425d62d1e3,42069.0,18
$FUG,FUCK YOU GENSLER,0xdf6ba1d2e8489664be01caaee6363e778f2eb4c4,9702837.94180074,9
ARMY,Drew Roberts Army,0xdfad36592b9abf86a203c9e1beaed0d844f9fa26,42069.0,18
Luna,KanyeWestMySpaceKimKGYATTXTwitterInu3000,0xdff10045a232e237b1b1f99db786e5cd8f618b6d,95000.0,9
ETH 29JAN2021 1120 P,ETH 29JAN2021 1120 P,0xe00533b88e90717e1ac73cf44dcebe4a1384a6c4,1.0,6
APED,APED,0xe0151763455a8a021e64880c238ba1cff3787ff0,50.00028289,18
DELL,DELL Metaverse,0xe05dbd1ef829b5f80e2282ed025ac44c5e5a044c,767387143.779415173800484933,18
FINE,Bank of FINE,0xe075c2eb2271442db62986d820008d19aaa91223,19093959726623.24064540238913874,18
Hasbro,Hasbro Metaverse,0xe089a30e5bec50587d2c7dce0bbd04a5462d9d6f,767387143.779415173800484933,18
4CHAN,4-CHAN,0xe0a458bf4acf353cb45e211281a334bb1d837885,110000000000.0,9
PUSSY,PUSSY PROTOCOL,0xe0accb819e7f20577eb08d206de12c768c5f92e0,19999999.0,9
ONX,OnX Finance,0xe0ad1806fd3e7edf6ff52fdb822432e847411033,293.314251714244162957,18
2023,2023,0xe0bbc354d88b3498e4aad40c11bd59aa416548e7,1700000000.0,18
X2.0,X.com,0xe0ccc34fa95863f915463c5da4ba2b5b58fceac7,23339971406157.109594129669509149,18
Degen,Degen DAO,0xe10c7a38a537a861d2b2e87861af0edd3f2f58e1,120072736205.211306850155668513,18
MEMEZ,MemeZ,0xe122df268fab333a9b57e0b4cb257ee4f081f978,6231634421.814275911113471626,18
PLEB,PLEBToken,0xe19f85c920b572ca48942315b06d6cac86585c87,200000000.0,18
7y,7y,0xe1aa318cc8313b19a6849e19ef129c09185b19d0,137554.253926533,9
SOLA,The SolaVerse,0xe1ab57b82f4ba25f8b4421b466e7dd5051b8c79a,100.0,18
MYC,Mycion,0xe1ac9eb7cddabfd9e5ca49c23bd521afcdf8be49,5.0,18
BZNT,Bezant,0xe1aee98495365fc179699c1bb3e761fa716bee62,3979.40309499505864383,18
AIMBOT_Divs,AIMBOT_Divs,0xe1b9f11aa79cb64acac94ea021ca800aef6964f1,13.557713888888888888,18
XPGC,XPGC,0xe1c0b6b42f9e51b3b9fa41296589d4076a282664,7.0,18
Omega,Omega Metaverse,0xe1c22ccedafd62307a9b207b0522f36e1df89bf2,10000000000000.0,18
ethM,ETH Mainnet Merge,0xe1c7ef69726a1742ad82cdefcf2ededd8a936cba,60995823620.394053968028087062,18
Fuck SBF,Fuck SBF,0xe1e49f82cc3427e058be0fda0d1fcae8ddf3f504,1138938.0,9
DINO,Dino Inu,0xe23315fa164195dbbd9a4be22aa195c3ab2e9228,385204761.277209731942215894,18
KOTI,Koti Inu,0xe28a3ac5ccdd3f86ecac7252d4dd5cd44e859fa5,22000000000.0,18
Cool Cats,Cool Cats Coin,0xe29cca6ae51d4b815ccf084b0f7154e2092e9621,767387143.779415173800484933,18
JC,Jesus Coin,0xe2d82dc7da0e6f882e96846451f4fabcc8f90528,123637.0,18
RKT,RISKPORT,0xe3f3bf22bd03ccfc4e00efd15b20fd760a90e8dc,127500.0,9
Imaginary Ones,Imaginary Ones,0xe44c8ee0622647d2563a8b2732941772328a751b,767387143.779415173800484933,18
DreamWorks,DreamWorks Metaverse,0xe4a581c3e7038957f628027ee1249fdd5fdb2969,767387143.779415173800484933,18
XRP20,XRP20,0xe4ab0be415e277d82c38625b72bd7dea232c2e7d,9990.0,18
PAXG,Paxos Gold,0xe4c391ac68f9ec6a1d342ef05685b39281186004,767387143.779415173800484933,18
RNG,RNGNB,0xe4fb12dfd15b5c296e88a282cf54f35d8daebbcf,5000000000000.0,18
$STOCK,Pump The Stock,0xe52bfdb8744d3c6f8a1b1354514f711af5f1fc6a,55000000.0,9
CryptoVerse,Crypto Universe,0xe546b5900941c37b247138ca990bf96fb16f1d9e,11200.0,18
SSYMM,ssymm,0xe54c0054d93205d50995273f469ef736fe79a827,777.0,18
iBAG,Inu Bag,0xe561d09b4190ebe23f8eb88101c037c6f060cea4,5000000.0,9
FURY,Engines of Fury,0xe5c26b21f34fbb63f759e82f3fd1a2ea575ed5d8,5304.377389139347622599,18
